"","date","avg_depth","avg_temperature","avg_salinity","avg_date"
"146",2021-01-15 12:20:00,0.304166666666667,29.335,33.80000706,2021-01-16
"147",2021-01-15 12:21:00,0.324166666666667,29.3633333333333,33.7510113866667,2021-01-16
"148",2021-01-15 12:22:00,0.325833333333333,29.3783333333333,33.736650865,2021-01-16
"149",2021-01-15 12:23:00,0.314333333333333,29.36,33.7878940883333,2021-01-16
"150",2021-01-15 12:24:00,0.302333333333333,29.2766666666667,33.8488043033333,2021-01-16
"151",2021-01-15 12:25:00,0.316,29.2283333333333,33.9054845666667,2021-01-16
"152",2021-01-15 12:26:00,0.3305,29.1016666666667,33.9550364766667,2021-01-16
"153",2021-01-15 12:27:00,0.298833333333333,29.295,33.8579374,2021-01-16
"154",2021-01-15 12:28:00,0.306666666666667,29.4066666666667,33.83463865,2021-01-16
"155",2021-01-15 12:29:00,0.325166666666667,29.4133333333333,33.85914152,2021-01-16
"156",2021-01-15 12:30:00,0.307,29.4533333333333,33.8518855283333,2021-01-16
"157",2021-01-15 12:31:00,0.328833333333333,29.435,33.8262676033333,2021-01-16
"158",2021-01-15 12:32:00,0.321166666666667,29.4483333333333,33.82127487,2021-01-16
"159",2021-01-15 12:33:00,0.330166666666667,29.375,33.864113215,2021-01-16
"160",2021-01-15 12:34:00,0.3285,29.44,33.816714435,2021-01-16
"161",2021-01-15 12:35:00,0.313666666666667,29.4983333333333,33.7537775116667,2021-01-16
"162",2021-01-15 12:36:00,0.3345,29.53,33.7458112966667,2021-01-16
"163",2021-01-15 12:37:00,0.328,29.41,33.80868128,2021-01-16
"164",2021-01-15 12:38:00,0.322333333333333,29.385,33.8340518183333,2021-01-16
"165",2021-01-15 12:39:00,0.351,29.5816666666667,33.7578870983333,2021-01-16
"166",2021-01-15 12:40:00,0.326833333333333,29.5883333333333,33.7620050283333,2021-01-16
"167",2021-01-15 12:41:00,0.330333333333333,29.5883333333333,33.7444602683333,2021-01-16
"168",2021-01-15 12:42:00,0.351666666666667,29.635,33.694812355,2021-01-16
"169",2021-01-15 12:43:00,0.348166666666667,29.65,33.6766658683333,2021-01-16
"170",2021-01-15 12:44:00,0.317,29.6516666666667,33.617222445,2021-01-16
"171",2021-01-15 12:45:00,0.346666666666667,29.6383333333333,33.2316446416667,2021-01-16
"172",2021-01-15 12:46:00,0.349666666666667,29.5983333333333,33.2533587483333,2021-01-16
"173",2021-01-15 12:47:00,0.348166666666667,29.5333333333333,33.4173887,2021-01-16
"174",2021-01-15 12:48:00,0.352666666666667,29.5683333333333,33.6457348733333,2021-01-16
"175",2021-01-15 12:49:00,0.347,29.5666666666667,33.6627404366667,2021-01-16
"176",2021-01-15 12:50:00,0.346,29.6616666666667,33.631374795,2021-01-16
"177",2021-01-15 12:51:00,0.377666666666667,29.67,33.6353988233333,2021-01-16
"178",2021-01-15 12:52:00,0.3705,29.6183333333333,33.6709639583333,2021-01-16
"179",2021-01-15 12:53:00,0.3565,29.78,33.597014155,2021-01-16
"180",2021-01-15 12:54:00,0.379333333333333,29.63,33.6655450683333,2021-01-16
"181",2021-01-15 12:55:00,0.358333333333333,29.4616666666667,33.732581015,2021-01-16
"182",2021-01-15 12:56:00,0.3535,29.49,33.7558471116667,2021-01-16
"183",2021-01-15 12:57:00,0.376,29.7366666666667,32.351068485,2021-01-16
"184",2021-01-15 12:58:00,0.337666666666667,29.6433333333333,33.69840238,2021-01-16
"185",2021-01-15 12:59:00,0.362166666666667,29.6466666666667,33.69822144,2021-01-16
"186",2021-01-15 13:00:00,0.373333333333333,29.63,33.7022840233333,2021-01-16
"187",2021-01-15 13:01:00,0.352666666666667,29.6383333333333,33.7122557516667,2021-01-16
"188",2021-01-15 13:02:00,0.3455,29.575,33.7412202983333,2021-01-16
"189",2021-01-15 13:03:00,0.378666666666667,29.6283333333333,33.7187140483333,2021-01-16
"190",2021-01-15 13:04:00,0.3795,29.4216666666667,33.8072821416667,2021-01-16
"191",2021-01-15 13:05:00,0.357166666666667,29.3633333333333,33.8108483466667,2021-01-16
"192",2021-01-15 13:06:00,0.3595,29.3466666666667,33.8165538666667,2021-01-16
"193",2021-01-15 13:07:00,0.409833333333333,29.255,33.8504480216667,2021-01-16
"194",2021-01-15 13:08:00,0.357,29.22,33.85866869,2021-01-16
"195",2021-01-15 13:09:00,0.347333333333333,29.1833333333333,33.8637440933333,2021-01-16
"196",2021-01-15 13:10:00,0.401833333333333,29.2433333333333,33.8933952383333,2021-01-16
"197",2021-01-15 13:11:00,0.374333333333333,29.4483333333333,33.8869021383333,2021-01-16
"198",2021-01-15 13:12:00,0.3535,29.405,33.891553125,2021-01-16
"199",2021-01-15 13:13:00,0.404166666666667,29.3533333333333,33.9042693483333,2021-01-16
"200",2021-01-15 13:14:00,0.399833333333333,29.6033333333333,33.8330573666667,2021-01-16
"201",2021-01-15 13:15:00,0.360833333333333,29.8016666666667,33.7541191733333,2021-01-16
"202",2021-01-15 13:16:00,0.377666666666667,29.8616666666667,33.7089590316667,2021-01-16
"203",2021-01-15 13:17:00,0.387333333333333,29.765,33.7351932883333,2021-01-16
"204",2021-01-15 13:18:00,0.389833333333333,29.74,33.725166995,2021-01-16
"205",2021-01-15 13:19:00,0.354166666666667,29.7733333333333,33.6733752116667,2021-01-16
"206",2021-01-15 13:20:00,0.372666666666667,29.8016666666667,33.6509216916667,2021-01-16
"207",2021-01-15 13:21:00,0.3755,29.6583333333333,33.6764299983333,2021-01-16
"208",2021-01-15 13:22:00,0.3855,29.555,33.7234813316667,2021-01-16
"209",2021-01-15 13:23:00,0.385,29.585,33.6991930266667,2021-01-16
"210",2021-01-15 13:24:00,0.397166666666667,29.525,28.94012641,2021-01-16
"211",2021-01-15 13:25:00,0.385,29.6916666666667,33.6258522983333,2021-01-16
"212",2021-01-15 13:26:00,0.369833333333333,29.67,33.6010881883333,2021-01-16
"213",2021-01-15 13:27:00,0.394666666666667,29.7216666666667,33.5379090733333,2021-01-16
"214",2021-01-15 13:28:00,0.370833333333333,29.76,33.5107607116667,2021-01-16
"215",2021-01-15 13:29:00,0.383833333333333,29.7566666666667,33.42736818,2021-01-16
"216",2021-01-15 13:30:00,0.3865,29.735,33.3882387116667,2021-01-16
"217",2021-01-15 13:31:00,0.377166666666667,29.7433333333333,33.3743727283333,2021-01-16
"218",2021-01-15 13:32:00,0.393666666666667,29.7966666666667,33.2917531516667,2021-01-16
"219",2021-01-15 13:33:00,0.422833333333333,29.78,33.25001172,2021-01-16
"220",2021-01-15 13:34:00,0.393333333333333,29.7916666666667,33.22807045,2021-01-16
"221",2021-01-15 13:35:00,0.375833333333333,29.7533333333333,33.1542880133333,2021-01-16
"222",2021-01-15 13:36:00,0.425,29.795,33.1028320316667,2021-01-16
"223",2021-01-15 13:37:00,0.401,29.8133333333333,33.0545458283333,2021-01-16
"224",2021-01-15 13:38:00,0.3655,29.7833333333333,32.9403436116667,2021-01-16
"225",2021-01-15 13:39:00,0.397,29.7116666666667,32.9162912133333,2021-01-16
"226",2021-01-15 13:40:00,0.402833333333333,29.8583333333333,33.359272915,2021-01-16
"227",2021-01-15 13:41:00,0.376333333333333,30.0966666666667,33.642414865,2021-01-16
"228",2021-01-15 13:42:00,0.396333333333333,30.3466666666667,33.5448289666667,2021-01-16
"229",2021-01-15 13:43:00,0.395333333333333,30.4816666666667,33.4821316633333,2021-01-16
"230",2021-01-15 13:44:00,0.398166666666667,30.87,33.359778045,2021-01-16
"231",2021-01-15 13:45:00,0.396833333333333,31.1416666666667,33.240052555,2021-01-16
"232",2021-01-15 13:46:00,0.4135,31.2916666666667,33.1690014466667,2021-01-16
"233",2021-01-15 13:47:00,0.399,31.4716666666667,33.0820372366667,2021-01-16
"234",2021-01-15 13:48:00,0.379833333333333,31.4683333333333,32.8859353333333,2021-01-16
"235",2021-01-15 13:49:00,0.3995,31.7866666666667,32.5995386283333,2021-01-16
"236",2021-01-15 13:50:00,0.391,31.8183333333333,32.52225151,2021-01-16
"237",2021-01-15 13:51:00,0.376833333333333,31.8516666666667,32.49355897,2021-01-16
"238",2021-01-15 13:52:00,0.418833333333333,31.89,32.4367538916667,2021-01-16
"239",2021-01-15 13:53:00,0.415,31.93,32.41334194,2021-01-16
